date,cpi_index,pct_change_mom,pct_change_yoy
2023-08-01,119.9,0.1670843776107045,7.245080500894452
2023-09-01,120.1,0.16680567139282232,6.5661047027506525
2023-10-01,121.5,1.1656952539550458,5.928509154315598
2023-11-01,120.6,-0.7407407407407418,5.5118110236220375
2023-12-01,119.8,-0.6633499170812573,4.264577893820709
2024-01-01,122.2,2.00333889816362,4.712939160239937
2024-02-01,121.7,-0.40916530278232166,3.398470688190325
2024-03-01,122.0,0.24650780608053147,3.4775233248515613
2024-04-01,122.6,0.4918032786885185,3.2855939342881113
2024-05-01,122.5,-0.08156606851549286,2.5104602510460206
2024-06-01,122.2,-0.2448979591836764,2.259414225941425
2024-07-01,122.7,0.40916530278232166,2.506265664160412
2024-08-01,122.9,0.16299918500408683,2.5020850708924014
2024-09-01,123.5,0.4882017900732283,2.830974188176527
2024-10-01,123.0,-0.4048582995951455,1.2345679012345734
2024-11-01,122.5,-0.40650406504064707,1.5754560530679917
2024-12-01,123.2,0.5714285714285783,2.8380634390651194
2025-01-01,123.8,0.48701298701299134,1.3093289689034338
2025-02-01,123.6,-0.1615508885298933,1.5612161051766549
2025-03-01,124.3,0.5663430420711935,1.885245901639343
2025-04-01,124.5,0.16090104585679832,1.5497553017944643
2025-05-01,124.8,0.24096385542169418,1.8775510204081636
2025-06-01,124.1,-0.5608974358974339,1.5548281505728179
2025-07-01,124.9,0.6446414182111226,1.792991035044822
2025-08-01,124.5,-0.32025620496397567,1.301871440195268
2025-09-01,124.8,0.24096385542169418,1.0526315789473717
2025-10-01,124.7,-0.08012820512820484,1.38211382113822
2025-11-01,124.0,-0.5613472333600655,1.2244897959183598
2025-12-01,124.7,0.5645161290322553,1.2175324675324672
2026-01-01,125.5,0.6415396952686336,1.3731825525040486
